capture_id,capture_date_local,capture_time_local,subject_id,subject_id,image_basename,image_rank_in_capture,subject_id,subject_id,question__species,kingdom,phylum,class,order,family,genus,species,common_name
KAR_S1#A02#1#184,2018-01-13,15:32:13,28794967,28794967,KAR_S1_A02_R1_IMAG0496.JPG,3,28794967,28794967,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#185,2018-01-13,15:33:27,28794968,28794968,KAR_S1_A02_R1_IMAG0497.JPG,1,28794968,28794968,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#185,2018-01-13,15:33:27,28794968,28794968,KAR_S1_A02_R1_IMAG0498.JPG,2,28794968,28794968,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#185,2018-01-13,15:33:27,28794968,28794968,KAR_S1_A02_R1_IMAG0499.JPG,3,28794968,28794968,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#186,2018-01-13,15:50:24,28794969,28794969,KAR_S1_A02_R1_IMAG0500.JPG,1,28794969,28794969,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#186,2018-01-13,15:50:24,28794969,28794969,KAR_S1_A02_R1_IMAG0501.JPG,2,28794969,28794969,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#186,2018-01-13,15:50:24,28794969,28794969,KAR_S1_A02_R1_IMAG0502.JPG,3,28794969,28794969,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#187,2018-01-14,17:51:22,28794970,28794970,KAR_S1_A02_R1_IMAG0503.JPG,1,28794970,28794970,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#187,2018-01-14,17:51:22,28794970,28794970,KAR_S1_A02_R1_IMAG0504.JPG,2,28794970,28794970,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#187,2018-01-14,17:51:22,28794970,28794970,KAR_S1_A02_R1_IMAG0505.JPG,3,28794970,28794970,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#188,2018-01-14,17:52:40,28794971,28794971,KAR_S1_A02_R1_IMAG0506.JPG,1,28794971,28794971,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#188,2018-01-14,17:52:40,28794971,28794971,KAR_S1_A02_R1_IMAG0507.JPG,2,28794971,28794971,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#188,2018-01-14,17:52:40,28794971,28794971,KAR_S1_A02_R1_IMAG0508.JPG,3,28794971,28794971,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#189,2018-01-14,18:00:32,28794972,28794972,KAR_S1_A02_R1_IMAG0509.JPG,1,28794972,28794972,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#189,2018-01-14,18:00:32,28794972,28794972,KAR_S1_A02_R1_IMAG0510.JPG,2,28794972,28794972,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#189,2018-01-14,18:00:32,28794972,28794972,KAR_S1_A02_R1_IMAG0511.JPG,3,28794972,28794972,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#190,2018-01-14,18:02:35,28794973,28794973,KAR_S1_A02_R1_IMAG0512.JPG,1,28794973,28794973,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#190,2018-01-14,18:02:35,28794973,28794973,KAR_S1_A02_R1_IMAG0513.JPG,2,28794973,28794973,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#190,2018-01-14,18:02:35,28794973,28794973,KAR_S1_A02_R1_IMAG0514.JPG,3,28794973,28794973,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#191,2018-01-14,18:03:40,28794974,28794974,KAR_S1_A02_R1_IMAG0515.JPG,1,28794974,28794974,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#191,2018-01-14,18:03:40,28794974,28794974,KAR_S1_A02_R1_IMAG0516.JPG,2,28794974,28794974,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#191,2018-01-14,18:03:40,28794974,28794974,KAR_S1_A02_R1_IMAG0517.JPG,3,28794974,28794974,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#192,2018-01-14,18:04:48,28794975,28794975,KAR_S1_A02_R1_IMAG0518.JPG,1,28794975,28794975,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#192,2018-01-14,18:04:48,28794975,28794975,KAR_S1_A02_R1_IMAG0519.JPG,2,28794975,28794975,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#192,2018-01-14,18:04:48,28794975,28794975,KAR_S1_A02_R1_IMAG0520.JPG,3,28794975,28794975,springbok,animalia,chordata,mammalia,artiodactyla,bovidae,antidorcas,antidorcas marsupialis,springbok
KAR_S1#A02#1#195,2018-01-25,17:23:11,28794978,28794978,KAR_S1_A02_R1_IMAG0523.JPG,1,28794978,28794978,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#195,2018-01-25,17:23:11,28794978,28794978,KAR_S1_A02_R1_IMAG0524.JPG,2,28794978,28794978,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#195,2018-01-25,17:23:11,28794978,28794978,KAR_S1_A02_R1_IMAG0525.JPG,3,28794978,28794978,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#196,2018-01-26,12:54:53,28794979,28794979,KAR_S1_A02_R1_IMAG0526.JPG,1,28794979,28794979,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#A02#1#196,2018-01-26,12:54:53,28794979,28794979,KAR_S1_A02_R1_IMAG0527.JPG,2,28794979,28794979,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#A02#1#196,2018-01-26,12:54:53,28794979,28794979,KAR_S1_A02_R1_IMAG0528.JPG,3,28794979,28794979,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#A02#1#197,2018-01-26,13:16:59,28794980,28794980,KAR_S1_A02_R1_IMAG0529.JPG,1,28794980,28794980,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#A02#1#197,2018-01-26,13:16:59,28794980,28794980,KAR_S1_A02_R1_IMAG0530.JPG,2,28794980,28794980,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#A02#1#197,2018-01-26,13:16:59,28794980,28794980,KAR_S1_A02_R1_IMAG0531.JPG,3,28794980,28794980,eland,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus oryx,eland
KAR_S1#A02#1#198,2018-01-26,15:33:59,28794981,28794981,KAR_S1_A02_R1_IMAG0532.JPG,1,28794981,28794981,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#198,2018-01-26,15:33:59,28794981,28794981,KAR_S1_A02_R1_IMAG0533.JPG,2,28794981,28794981,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#198,2018-01-26,15:33:59,28794981,28794981,KAR_S1_A02_R1_IMAG0534.JPG,3,28794981,28794981,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#199,2018-01-28,09:45:41,28794982,28794982,KAR_S1_A02_R1_IMAG0535.JPG,1,28794982,28794982,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#199,2018-01-28,09:45:41,28794982,28794982,KAR_S1_A02_R1_IMAG0536.JPG,2,28794982,28794982,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#199,2018-01-28,09:45:41,28794982,28794982,KAR_S1_A02_R1_IMAG0537.JPG,3,28794982,28794982,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#200,2018-01-28,09:48:07,28794983,28794983,KAR_S1_A02_R1_IMAG0538.JPG,1,28794983,28794983,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#200,2018-01-28,09:48:07,28794983,28794983,KAR_S1_A02_R1_IMAG0539.JPG,2,28794983,28794983,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#200,2018-01-28,09:48:07,28794983,28794983,KAR_S1_A02_R1_IMAG0540.JPG,3,28794983,28794983,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#204,2018-01-29,10:06:31,28794987,28794987,KAR_S1_A02_R1_IMAG0550.JPG,1,28794987,28794987,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#204,2018-01-29,10:06:31,28794987,28794987,KAR_S1_A02_R1_IMAG0551.JPG,2,28794987,28794987,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#204,2018-01-29,10:06:31,28794987,28794987,KAR_S1_A02_R1_IMAG0552.JPG,3,28794987,28794987,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#205,2018-01-29,10:31:10,28794988,28794988,KAR_S1_A02_R1_IMAG0553.JPG,1,28794988,28794988,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#205,2018-01-29,10:31:10,28794988,28794988,KAR_S1_A02_R1_IMAG0554.JPG,2,28794988,28794988,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#205,2018-01-29,10:31:10,28794988,28794988,KAR_S1_A02_R1_IMAG0555.JPG,3,28794988,28794988,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#207,2018-01-30,06:07:29,28794990,28794990,KAR_S1_A02_R1_IMAG0557.JPG,1,28794990,28794990,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#207,2018-01-30,06:07:29,28794990,28794990,KAR_S1_A02_R1_IMAG0558.JPG,2,28794990,28794990,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#207,2018-01-30,06:07:29,28794990,28794990,KAR_S1_A02_R1_IMAG0559.JPG,3,28794990,28794990,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#208,2018-02-01,12:57:31,28794991,28794991,KAR_S1_A02_R1_IMAG0560.JPG,1,28794991,28794991,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#208,2018-02-01,12:57:31,28794991,28794991,KAR_S1_A02_R1_IMAG0561.JPG,2,28794991,28794991,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#208,2018-02-01,12:57:31,28794991,28794991,KAR_S1_A02_R1_IMAG0562.JPG,3,28794991,28794991,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#210,2018-02-02,06:43:02,28794993,28794993,KAR_S1_A02_R1_IMAG0566.JPG,1,28794993,28794993,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#210,2018-02-02,06:43:02,28794993,28794993,KAR_S1_A02_R1_IMAG0567.JPG,2,28794993,28794993,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#210,2018-02-02,06:43:02,28794993,28794993,KAR_S1_A02_R1_IMAG0568.JPG,3,28794993,28794993,zebramountain,animalia,chordata,mammalia,perissodactyla,equidae,equus,equus zebra,mountain zebra
KAR_S1#A02#1#212,2018-02-02,15:23:23,28794995,28794995,KAR_S1_A02_R1_IMAG0572.JPG,1,28794995,28794995,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#A02#1#212,2018-02-02,15:23:23,28794995,28794995,KAR_S1_A02_R1_IMAG0573.JPG,2,28794995,28794995,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#A02#1#212,2018-02-02,15:23:23,28794995,28794995,KAR_S1_A02_R1_IMAG0574.JPG,3,28794995,28794995,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#A02#1#213,2018-02-03,16:32:06,28794996,28794996,KAR_S1_A02_R1_IMAG0575.JPG,1,28794996,28794996,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#A02#1#213,2018-02-03,16:32:06,28794996,28794996,KAR_S1_A02_R1_IMAG0576.JPG,2,28794996,28794996,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#A02#1#213,2018-02-03,16:32:06,28794996,28794996,KAR_S1_A02_R1_IMAG0577.JPG,3,28794996,28794996,hartebeestred,animalia,chordata,mammalia,artiodactyla,bovidae,alcelaphus,alcelaphus buselaphus,red hartebeest
KAR_S1#A02#1#215,2018-02-04,06:45:21,28794998,28794998,KAR_S1_A02_R1_IMAG0581.JPG,1,28794998,28794998,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#215,2018-02-04,06:45:21,28794998,28794998,KAR_S1_A02_R1_IMAG0582.JPG,2,28794998,28794998,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#A02#1#215,2018-02-04,06:45:21,28794998,28794998,KAR_S1_A02_R1_IMAG0583.JPG,3,28794998,28794998,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#12,2017-10-05,18:25:04,28795014,28795014,KAR_S1_B01_R1_IMAG0034.JPG,1,28795014,28795014,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#12,2017-10-05,18:25:04,28795014,28795014,KAR_S1_B01_R1_IMAG0035.JPG,2,28795014,28795014,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#12,2017-10-05,18:25:04,28795014,28795014,KAR_S1_B01_R1_IMAG0036.JPG,3,28795014,28795014,kudu,animalia,chordata,mammalia,artiodactyla,bovidae,tragelaphus,tragelaphus strepsiceros,greater kudu
KAR_S1#B01#1#13,2017-10-07,06:22:08,28795015,28795015,KAR_S1_B01_R1_IMAG0037.JPG,1,28795015,28795015,bustardkori,animalia,chordata,aves,otidiformes,otididae,ardeotis,ardeotis kori,kori bustard
KAR_S1#B01#1#13,2017-10-07,06:22:08,28795015,28795015,KAR_S1_B01_R1_IMAG0038.JPG,2,28795015,28795015,bustardkori,animalia,chordata,aves,otidiformes,otididae,ardeotis,ardeotis kori,kori bustard
KAR_S1#B01#1#13,2017-10-07,06:22:08,28795015,28795015,KAR_S1_B01_R1_IMAG0039.JPG,3,28795015,28795015,bustardkori,animalia,chordata,aves,otidiformes,otididae,ardeotis,ardeotis kori,kori bustard
KAR_S1#B01#1#14,2017-10-10,11:50:28,28795016,28795016,KAR_S1_B01_R1_IMAG0040.JPG,1,28795016,28795016,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#14,2017-10-10,11:50:28,28795016,28795016,KAR_S1_B01_R1_IMAG0041.JPG,2,28795016,28795016,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#14,2017-10-10,11:50:28,28795016,28795016,KAR_S1_B01_R1_IMAG0042.JPG,3,28795016,28795016,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#30,2017-10-12,08:40:16,28795032,28795032,KAR_S1_B01_R1_IMAG0082.JPG,1,28795032,28795032,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#30,2017-10-12,08:40:16,28795032,28795032,KAR_S1_B01_R1_IMAG0083.JPG,2,28795032,28795032,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#30,2017-10-12,08:40:16,28795032,28795032,KAR_S1_B01_R1_IMAG0084.JPG,3,28795032,28795032,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#31,2017-10-12,08:42:23,28795033,28795033,KAR_S1_B01_R1_IMAG0085.JPG,1,28795033,28795033,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#31,2017-10-12,08:42:23,28795033,28795033,KAR_S1_B01_R1_IMAG0086.JPG,2,28795033,28795033,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#31,2017-10-12,08:42:23,28795033,28795033,KAR_S1_B01_R1_IMAG0087.JPG,3,28795033,28795033,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#32,2017-10-12,09:55:53,28795034,28795034,KAR_S1_B01_R1_IMAG0088.JPG,1,28795034,28795034,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#32,2017-10-12,09:55:53,28795034,28795034,KAR_S1_B01_R1_IMAG0089.JPG,2,28795034,28795034,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#32,2017-10-12,09:55:53,28795034,28795034,KAR_S1_B01_R1_IMAG0090.JPG,3,28795034,28795034,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#33,2017-10-12,09:56:53,28795035,28795035,KAR_S1_B01_R1_IMAG0091.JPG,1,28795035,28795035,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#33,2017-10-12,09:56:53,28795035,28795035,KAR_S1_B01_R1_IMAG0092.JPG,2,28795035,28795035,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#33,2017-10-12,09:56:53,28795035,28795035,KAR_S1_B01_R1_IMAG0093.JPG,3,28795035,28795035,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#42,2017-10-13,11:47:49,28795044,28795044,KAR_S1_B01_R1_IMAG0108.JPG,1,28795044,28795044,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#42,2017-10-13,11:47:49,28795044,28795044,KAR_S1_B01_R1_IMAG0109.JPG,2,28795044,28795044,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#42,2017-10-13,11:47:49,28795044,28795044,KAR_S1_B01_R1_IMAG0110.JPG,3,28795044,28795044,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#714,2017-10-17,10:42:32,28795786,28795786,KAR_S1_B01_R1_IMAG1598.JPG,1,28795786,28795786,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#714,2017-10-17,10:42:32,28795786,28795786,KAR_S1_B01_R1_IMAG1599.JPG,2,28795786,28795786,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#714,2017-10-17,10:42:32,28795786,28795786,KAR_S1_B01_R1_IMAG1600.JPG,3,28795786,28795786,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#715,2017-10-17,10:44:24,28795787,28795787,KAR_S1_B01_R1_IMAG1601.JPG,1,28795787,28795787,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#715,2017-10-17,10:44:24,28795787,28795787,KAR_S1_B01_R1_IMAG1602.JPG,2,28795787,28795787,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#715,2017-10-17,10:44:24,28795787,28795787,KAR_S1_B01_R1_IMAG1603.JPG,3,28795787,28795787,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#871,2017-10-17,18:28:56,28795999,28795999,KAR_S1_B01_R1_IMAG2069.JPG,1,28795999,28795999,bustardkori,animalia,chordata,aves,otidiformes,otididae,ardeotis,ardeotis kori,kori bustard
KAR_S1#B01#1#871,2017-10-17,18:28:56,28795999,28795999,KAR_S1_B01_R1_IMAG2070.JPG,2,28795999,28795999,bustardkori,animalia,chordata,aves,otidiformes,otididae,ardeotis,ardeotis kori,kori bustard
KAR_S1#B01#1#871,2017-10-17,18:28:56,28795999,28795999,KAR_S1_B01_R1_IMAG2071.JPG,3,28795999,28795999,bustardkori,animalia,chordata,aves,otidiformes,otididae,ardeotis,ardeotis kori,kori bustard
KAR_S1#B01#1#975,2017-10-18,08:19:15,28796123,28796123,KAR_S1_B01_R1_IMAG2253.JPG,1,28796123,28796123,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#975,2017-10-18,08:19:15,28796123,28796123,KAR_S1_B01_R1_IMAG2254.JPG,2,28796123,28796123,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#975,2017-10-18,08:19:15,28796123,28796123,KAR_S1_B01_R1_IMAG2255.JPG,3,28796123,28796123,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#989,2017-10-18,09:04:01,28796141,28796141,KAR_S1_B01_R1_IMAG2295.JPG,1,28796141,28796141,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#989,2017-10-18,09:04:01,28796141,28796141,KAR_S1_B01_R1_IMAG2296.JPG,2,28796141,28796141,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#989,2017-10-18,09:04:01,28796141,28796141,KAR_S1_B01_R1_IMAG2297.JPG,3,28796141,28796141,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#991,2017-10-18,09:16:23,28796144,28796144,KAR_S1_B01_R1_IMAG2301.JPG,1,28796144,28796144,duiker,animalia,chordata,mammalia,artiodactyla,bovidae,cephalophus,,duiker
KAR_S1#B01#1#991,2017-10-18,09:16:23,28796144,28796144,KAR_S1_B01_R1_IMAG2302.JPG,2,28796144,28796144,duiker,animalia,chordata,mammalia,artiodactyla,bovidae,cephalophus,,duiker
KAR_S1#B01#1#991,2017-10-18,09:16:23,28796144,28796144,KAR_S1_B01_R1_IMAG2303.JPG,3,28796144,28796144,duiker,animalia,chordata,mammalia,artiodactyla,bovidae,cephalophus,,duiker
KAR_S1#B01#1#1003,2017-10-18,10:27:36,28796161,28796161,KAR_S1_B01_R1_IMAG2337.JPG,1,28796161,28796161,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1003,2017-10-18,10:27:36,28796161,28796161,KAR_S1_B01_R1_IMAG2338.JPG,2,28796161,28796161,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1003,2017-10-18,10:27:36,28796161,28796161,KAR_S1_B01_R1_IMAG2339.JPG,3,28796161,28796161,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1004,2017-10-18,10:28:59,28796162,28796162,KAR_S1_B01_R1_IMAG2340.JPG,1,28796162,28796162,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1004,2017-10-18,10:28:59,28796162,28796162,KAR_S1_B01_R1_IMAG2341.JPG,2,28796162,28796162,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1004,2017-10-18,10:28:59,28796162,28796162,KAR_S1_B01_R1_IMAG2342.JPG,3,28796162,28796162,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1005,2017-10-18,10:30:20,28796164,28796164,KAR_S1_B01_R1_IMAG2343.JPG,1,28796164,28796164,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1005,2017-10-18,10:30:20,28796164,28796164,KAR_S1_B01_R1_IMAG2344.JPG,2,28796164,28796164,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1005,2017-10-18,10:30:20,28796164,28796164,KAR_S1_B01_R1_IMAG2345.JPG,3,28796164,28796164,baboon,animalia,chordata,mammalia,primates,cercopithecidae,papio,,baboon
KAR_S1#B01#1#1063,2017-10-18,12:38:37,28796248,28796248,KAR_S1_B01_R1_IMAG2517.JPG,1,28796248,28796248,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#1063,2017-10-18,12:38:37,28796248,28796248,KAR_S1_B01_R1_IMAG2518.JPG,2,28796248,28796248,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#1063,2017-10-18,12:38:37,28796248,28796248,KAR_S1_B01_R1_IMAG2519.JPG,3,28796248,28796248,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
KAR_S1#B01#1#1064,2017-10-18,12:39:38,28796249,28796249,KAR_S1_B01_R1_IMAG2520.JPG,1,28796249,28796249,gemsbokoryx,animalia,chordata,mammalia,artiodactyla,bovidae,oryx,oryx gazella,gemsbok
